PARAMETER_TYPE|PARAMETER_VALUE|CONFIG_TYPE|CONFIG_VALUE|ATTRIBUTE_NAME1|ATTRIBUTE_VALUE1|ACTIVE|DESCRIPTION|ATTRIBUTE_NAME2|ATTRIBUTE_VALUE2|ATTRIBUTE_NAME3|ATTRIBUTE_VALUE3
TALTZ_CONTENT_ID_TEMPLATE_ID_MAPPING|NBA|EMAIL_TEMPLATE_ID|1324582_937837|TALTZ_EMAIL_TEMPLATE_ID|1324582|Y|CONTENT ID AND EMAIL TEMPLATE ID MAPPING|DERM|||
TALTZ_CONTENT_ID_TEMPLATE_ID_MAPPING|NBA|EMAIL_TEMPLATE_ID|1324589_1210729|TALTZ_EMAIL_TEMPLATE_ID|1324589|Y|CONTENT ID AND EMAIL TEMPLATE ID MAPPING|DERM|||
TALTZ_CONTENT_ID_TEMPLATE_ID_MAPPING|NBA|EMAIL_TEMPLATE_ID|1324589_928847|TALTZ_EMAIL_TEMPLATE_ID|1324589|Y|CONTENT ID AND EMAIL TEMPLATE ID MAPPING|DERM|||
TALTZ_CONTENT_ID_TEMPLATE_ID_MAPPING|NBA|EMAIL_TEMPLATE_ID|1324589_928853|TALTZ_EMAIL_TEMPLATE_ID|1324589|Y|CONTENT ID AND EMAIL TEMPLATE ID MAPPING|DERM|||
TALTZ_CONTENT_ID_TEMPLATE_ID_MAPPING|NBA|EMAIL_TEMPLATE_ID|1324597|TALTZ_EMAIL_TEMPLATE_ID|1324597|Y|CONTENT ID AND EMAIL TEMPLATE ID MAPPING|DERM|||
TALTZ_CONTENT_ID_TEMPLATE_ID_MAPPING|NBA|EMAIL_TEMPLATE_ID|1351572|TALTZ_EMAIL_TEMPLATE_ID|1351572|Y|CONTENT ID AND EMAIL TEMPLATE ID MAPPING|RHEUM|||
TALTZ_CONTENT_ID_TEMPLATE_ID_MAPPING|NBA|EMAIL_TEMPLATE_ID|1351592|TALTZ_EMAIL_TEMPLATE_ID|1351592|Y|CONTENT ID AND EMAIL TEMPLATE ID MAPPING|RHEUM|||
TALTZ_CONTENT_ID_TEMPLATE_ID_MAPPING|NBA|EMAIL_TEMPLATE_ID|1351627|TALTZ_EMAIL_TEMPLATE_ID|1351627|Y|CONTENT ID AND EMAIL TEMPLATE ID MAPPING|RHEUM|||
TALTZ_CONTENT_ID_TEMPLATE_ID_MAPPING|NBA|EMAIL_TEMPLATE_ID|1351653|TALTZ_EMAIL_TEMPLATE_ID|1351653|Y|CONTENT ID AND EMAIL TEMPLATE ID MAPPING|RHEUM|||
TALTZ_CONTENT_ID_TEMPLATE_ID_MAPPING|NBA|EMAIL_TEMPLATE_ID|922334|TALTZ_EMAIL_TEMPLATE_ID|922334|Y|CONTENT ID AND EMAIL TEMPLATE ID MAPPING|RHEUM|||
VAE_FRAGMENT_NAME|NBA|FRAGMENT_NAME|ACCESS_FORMULARY|FRAGMENT_NAME|Savings Card|Y|CONTENT FRAGMENT VALUE TO BE CONFIGURED||||
VAE_FRAGMENT_NAME|NBA|FRAGMENT_NAME|DOSING|FRAGMENT_NAME|01_More Doses 3.0/4.5|Y|CONTENT FRAGMENT VALUE TO BE CONFIGURED||||
VAE_FRAGMENT_NAME|NBA|FRAGMENT_NAME|EFFICACY|FRAGMENT_NAME|02_A1C Reduction|Y|CONTENT FRAGMENT VALUE TO BE CONFIGURED||||
VAE_TEMPLATE_FRAGMENT|US_304528|ACCESS_FORMULARY|1016260|TEMPLATE_NAME|IX-PAY-Taltz Rheum Favorable Access VAE|Y|TEMPLATE FRAGMENT VALUE TO BE CONFIGURED|FRAGMENT_NAME|||
VAE_TEMPLATE_FRAGMENT|US_304528|ACCESS_FORMULARY|1016268|TEMPLATE_NAME|IX-PAY-Taltz Derm Favorable Access VAE|Y|TEMPLATE FRAGMENT VALUE TO BE CONFIGURED|FRAGMENT_NAME|||
VAE_TEMPLATE_FRAGMENT|US_304528|DOSING|1121857|TEMPLATE_NAME|IX-HCP-Rheum axSpA Dosing CF Update VAE|Y|TEMPLATE FRAGMENT VALUE TO BE CONFIGURED|FRAGMENT_NAME|||
VAE_TEMPLATE_FRAGMENT|US_304528|DOSING|1121867|TEMPLATE_NAME|IX-HCP-Rheum PsA Dosing CF Update VAE |Y|TEMPLATE FRAGMENT VALUE TO BE CONFIGURED|FRAGMENT_NAME|||
VAE_TEMPLATE_FRAGMENT|US_304528|EFFICACY#CORE|1091374|TEMPLATE_NAME|IX-HCP-Rheum All Segment Spirit P1 3 year ACR 20/50/70 VAE_Q3 2021|Y|TEMPLATE FRAGMENT VALUE TO BE CONFIGURED|FRAGMENT_NAME|||
VAE_TEMPLATE_FRAGMENT|US_304528|EFFICACY#CORE|1265721|TEMPLATE_NAME|IX-HCP-Rheum-Taltz Efficacy and Citrate Free VAE_Q22022 RHEUM ET (v0.2)|Y|TEMPLATE FRAGMENT VALUE TO BE CONFIGURED|FRAGMENT_NAME|||
VAE_TEMPLATE_FRAGMENT|US_304528|EFFICACY#CORE|1324589_928847|TEMPLATE_NAME|IX-HCP-Derm Efficacy VAE 2022|Y|TEMPLATE FRAGMENT VALUE TO BE CONFIGURED|FRAGMENT_NAME|||
VAE_TEMPLATE_FRAGMENT|US_304528|EFFICACY#ENTHESITIS_DACYLITIS|1021695|TEMPLATE_NAME|IX-HCP-Rheum Dr. D Spirit H2H Enthesitis VAE_Q3 2021 |Y|TEMPLATE FRAGMENT VALUE TO BE CONFIGURED|FRAGMENT_NAME|||
VAE_TEMPLATE_FRAGMENT|US_304528|EFFICACY#HEAD_TO_HEAD|1021690|TEMPLATE_NAME|IX-HCP-Rheum Dr. D Spirit H2H ACR50 VAE_Q3 2021_v.2|Y|TEMPLATE FRAGMENT VALUE TO BE CONFIGURED|FRAGMENT_NAME|||
VAE_TEMPLATE_FRAGMENT|US_304528|EFFICACY#HEAD_TO_HEAD|1086189|TEMPLATE_NAME|IX-HCP-Rheum H2H ACR50 + PASI 100 + Access VAE|Y|TEMPLATE FRAGMENT VALUE TO BE CONFIGURED|FRAGMENT_NAME|||
VAE_TEMPLATE_FRAGMENT|US_304528|EFFICACY#HEAD_TO_HEAD|1167602|TEMPLATE_NAME|IX-HCP-Rheum IL-23 Comparison VAE Q1 2022 ET Lilly VAE|Y|TEMPLATE FRAGMENT VALUE TO BE CONFIGURED|FRAGMENT_NAME|||
VAE_TEMPLATE_FRAGMENT|US_304528|EFFICACY#HEAD_TO_HEAD|1189455|TEMPLATE_NAME|IX-HCP-PsA/PsO Trial VAE Q1 2022 ET|Y|TEMPLATE FRAGMENT VALUE TO BE CONFIGURED|FRAGMENT_NAME|||
VAE_TEMPLATE_FRAGMENT|US_304528|EFFICACY#HEAD_TO_HEAD|1324582_1117935|TEMPLATE_NAME|IX-HCP-DERM Efficacy H2H VAE - 2022|Y|TEMPLATE FRAGMENT VALUE TO BE CONFIGURED|FRAGMENT_NAME|H2H vs. Stelara||
VAE_TEMPLATE_FRAGMENT|US_304528|EFFICACY#HEAD_TO_HEAD|1324582_937835|TEMPLATE_NAME|IX-HCP-DERM Efficacy H2H VAE - 2022|Y|TEMPLATE FRAGMENT VALUE TO BE CONFIGURED|FRAGMENT_NAME|H2H vs. Tremfya||
VAE_TEMPLATE_FRAGMENT|US_304528|EFFICACY#HEAD_TO_HEAD|1324582_937837|TEMPLATE_NAME|IX-HCP-DERM Efficacy H2H VAE - 2022|Y|TEMPLATE FRAGMENT VALUE TO BE CONFIGURED|FRAGMENT_NAME|H2H vs. Humira||
VAE_TEMPLATE_FRAGMENT|US_304528|EFFICACY#RAPID_ONSET|1324589_928853|TEMPLATE_NAME|IX-HCP-Derm Efficacy VAE 2022|Y|TEMPLATE FRAGMENT VALUE TO BE CONFIGURED|FRAGMENT_NAME|||
VAE_TEMPLATE_FRAGMENT|US_304528|EFFICACY#RAPID_ONSET|1351592|TEMPLATE_NAME|IX-HCP-Rheum Rapid and Sustained Joint and Skin Efficacy PsA|Y|TEMPLATE FRAGMENT VALUE TO BE CONFIGURED|FRAGMENT_NAME|||
VAE_TEMPLATE_FRAGMENT|US_304528|EFFICACY#RAPID_ONSET|1351627|TEMPLATE_NAME|IX-HCP-Rheum Rapid and Sustained Joint Efficacy-PsA|Y|TEMPLATE FRAGMENT VALUE TO BE CONFIGURED|FRAGMENT_NAME|||
VAE_TEMPLATE_FRAGMENT|US_304528|EFFICACY#SECONDARY|1003344|TEMPLATE_NAME|IX-HCP-Rheum All Segment Spirit P2 3 year ACR 20/50/70 VAE_v2_Q3 2021 |Y|TEMPLATE FRAGMENT VALUE TO BE CONFIGURED|FRAGMENT_NAME|||
VAE_TEMPLATE_FRAGMENT|US_304528|EFFICACY#SECONDARY|1324589_1210729|TEMPLATE_NAME|IX-HCP-Derm Efficacy VAE 2022|Y|TEMPLATE FRAGMENT VALUE TO BE CONFIGURED|FRAGMENT_NAME|||
VAE_TEMPLATE_FRAGMENT|US_304528|EFFICACY#SPINAL_PAIN_AND_STIFFNESS|1351572|TEMPLATE_NAME|IX-HCP-Rheum-Rapid and Sustained Efficacy VAE ax-SpA|Y|TEMPLATE FRAGMENT VALUE TO BE CONFIGURED|FRAGMENT_NAME|||
VAE_TEMPLATE_FRAGMENT|US_304528|EFFICACY#STRUCTURE|922334|TEMPLATE_NAME|IX-HCP-Rheum Structure VAE|Y|TEMPLATE FRAGMENT VALUE TO BE CONFIGURED|FRAGMENT_NAME|||
VAE_TEMPLATE_FRAGMENT|US_304528|MOA|1059265|TEMPLATE_NAME|IX-HCP-RHEUM MOA VAE_Q42021|Y|TEMPLATE FRAGMENT VALUE TO BE CONFIGURED|FRAGMENT_NAME|||
VAE_TEMPLATE_FRAGMENT|US_304528|PATIENT_CUSTOMER_SUPPORT|1152308|TEMPLATE_NAME|IX-HCP-RHEUM Taltz Together VAE_Q42021|Y|TEMPLATE FRAGMENT VALUE TO BE CONFIGURED|FRAGMENT_NAME|||
VAE_TEMPLATE_FRAGMENT|US_304528|PATIENT_CUSTOMER_SUPPORT|1155370|TEMPLATE_NAME|IX-HCP-DERM-Taltz Together VAE 2022|Y|TEMPLATE FRAGMENT VALUE TO BE CONFIGURED|FRAGMENT_NAME|H2H vs. Humira||
VAE_TEMPLATE_FRAGMENT|US_304528|PATIENT_TYPE_IDENTIFICATION|1324597|TEMPLATE_NAME|IX-HCP-DERM Patient Profile VAE - 2022|Y|TEMPLATE FRAGMENT VALUE TO BE CONFIGURED|FRAGMENT_NAME|||
VAE_TEMPLATE_FRAGMENT|US_304528|PATIENT_TYPE_IDENTIFICATION|1351653|TEMPLATE_NAME|IX-HCP-Rheum-Michelle and Daniel Patient Profile VAE |Y|TEMPLATE FRAGMENT VALUE TO BE CONFIGURED|FRAGMENT_NAME|||
VAE_TEMPLATE_FRAGMENT|US_304528|SAFETY#AS|1077386|TEMPLATE_NAME|IX-HCP Taltz AS Coast V Safety VAE (v1.0)|Y|TEMPLATE FRAGMENT VALUE TO BE CONFIGURED|FRAGMENT_NAME|||
VAE_TEMPLATE_FRAGMENT|US_304528|SAFETY#LONG_TERM|1314131|TEMPLATE_NAME|IX-HCP-PSA/PsO/AxSpa Long Term Safety VAE_Q32022 ET|Y|TEMPLATE FRAGMENT VALUE TO BE CONFIGURED|FRAGMENT_NAME|||
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1016260|PROD_SK|US_304528|Y|TATLZ_VAE_NAME4|||Suggestion_key|New_Taltz_Rheum_ES_16
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1016260|PROD_SK|US_304528|Y|TATLZ_VAE_NAME4|||Suggestion_key|Taltz_Rheum_2
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1016260|PROD_SK|US_304528|Y|TATLZ_VAE_NAME4|||Suggestion_key|Taltz_Rheum_5
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1016260|PROD_SK|US_304528|Y|TATLZ_VAE_NAME4|||Suggestion_key|Taltz_Rheum_8
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1016268|PROD_SK|US_304528|Y|TATLZ_VAE_NAME1|||Suggestion_key|New_Taltz_Derm_ES_14
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1016268|PROD_SK|US_304528|Y|TATLZ_VAE_NAME1|||Suggestion_key|Taltz_Derm_2
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1016268|PROD_SK|US_304528|Y|TATLZ_VAE_NAME1|||Suggestion_key|Taltz_Derm_5
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1054638|PROD_SK|US_304528|Y|TATLZ_VAE_NAME13|||Suggestion_key|New_Taltz_Rheum_ES_12
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1086189|PROD_SK|US_304528|Y|TATLZ_VAE_NAME12|||Suggestion_key|New_Taltz_Rheum_ES_11
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1086189|PROD_SK|US_304528|Y|TATLZ_VAE_NAME12|||Suggestion_key|New_Taltz_Rheum_ES_14
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1111714|PROD_SK|US_304528|Y|TATLZ_VAE_NAME5|||Suggestion_key|New_Taltz_Rheum_ES_13
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1111714|PROD_SK|US_304528|Y|TATLZ_VAE_NAME5|||Suggestion_key|New_Taltz_Rheum_ES_5
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1117935|PROD_SK|US_304528|Y|TATLZ_VAE_NAME20|||Suggestion_key|New_Taltz_Derm_ES_16
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1117935|PROD_SK|US_304528|Y|TATLZ_VAE_NAME20|||Suggestion_key|New_Taltz_Derm_ES_7
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1118926|PROD_SK|US_304528|Y|TATLZ_VAE_NAME14|||Suggestion_key|New_Taltz_Derm_ES_11
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1121857|PROD_SK|US_304528|Y|TATLZ_VAE_NAME11|||Suggestion_key|New_Taltz_Rheum_ES_10
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1121867|PROD_SK|US_304528|Y|TATLZ_VAE_NAME10|||Suggestion_key|New_Taltz_Rheum_ES_9
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1167602|PROD_SK|US_304528|Y|TATLZ_VAE_NAME17|||Suggestion_key|New_Taltz_Rheum_ES_13
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1167602|PROD_SK|US_304528|Y|TATLZ_VAE_NAME17|||Suggestion_key|New_Taltz_Rheum_ES_5
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1189455|PROD_SK|US_304528|Y|TATLZ_VAE_NAME23|||Suggestion_key|New_Taltz_Rheum_ES_18
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1191345|PROD_SK|US_304528|Y|TATLZ_VAE_NAME15|||Suggestion_key|New_Taltz_Derm_ES_14
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1202864|PROD_SK|US_304547|Y|1202864|||Suggestion_key|Olumiant-AA_12
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1202864|PROD_SK|US_304547|Y|1202864|||Suggestion_key|Olumiant-AA_8
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1202864|PROD_SK|US_304547|Y|1202864|||Suggestion_key|Olumiant-AA_9
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1202868|PROD_SK|US_304547|Y|EFFICACY_1202868|||Suggestion_key|Olumiant-AA_10
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1202868|PROD_SK|US_304547|Y|EFFICACY_1202868|||Suggestion_key|Olumiant-AA_11
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1202868|PROD_SK|US_304547|Y|EFFICACY_1202868|||Suggestion_key|Olumiant-AA_9
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1202870|PROD_SK|US_304547|Y|1202870|||Suggestion_key|Olumiant-AA_12
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1202870|PROD_SK|US_304547|Y|1202870|||Suggestion_key|Olumiant-AA_8
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1202870|PROD_SK|US_304547|Y|1202870|||Suggestion_key|Olumiant-AA_9
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1202871|PROD_SK|US_304547|Y|EFFICACY_1202871|||Suggestion_key|Olumiant-AA_10
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1202871|PROD_SK|US_304547|Y|EFFICACY_1202871|||Suggestion_key|Olumiant-AA_11
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1202871|PROD_SK|US_304547|Y|EFFICACY_1202871|||Suggestion_key|Olumiant-AA_12
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1202871|PROD_SK|US_304547|Y|EFFICACY_1202871|||Suggestion_key|Olumiant-AA_9
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1202874|PROD_SK|US_304547|Y|EFFICACY_1202874|||Suggestion_key|Olumiant-AA_10
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1202874|PROD_SK|US_304547|Y|EFFICACY_1202874|||Suggestion_key|Olumiant-AA_11
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1202874|PROD_SK|US_304547|Y|EFFICACY_1202874|||Suggestion_key|Olumiant-AA_9
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1202875|PROD_SK|US_304547|Y|EFFICACY_1202875|||Suggestion_key|Olumiant-AA_10
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1202875|PROD_SK|US_304547|Y|EFFICACY_1202875|||Suggestion_key|Olumiant-AA_11
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1202875|PROD_SK|US_304547|Y|EFFICACY_1202875|||Suggestion_key|Olumiant-AA_9
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|12028764|PROD_SK|US_304547|Y|12028764|||Suggestion_key|Olumiant-AA_12
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1202876|PROD_SK|US_304547|Y|1202876|||Suggestion_key|Olumiant-AA_2
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1202876|PROD_SK|US_304547|Y|1202876|||Suggestion_key|Olumiant-AA_4
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1204077|PROD_SK|US_304528|Y|TATLZ_VAE_NAME16|||Suggestion_key|New_Taltz_Rheum_ES_16
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1210704|PROD_SK|US_304528|Y|TATLZ_VAE_NAME2|||Suggestion_key|New_Taltz_Derm_ES_11
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1210704|PROD_SK|US_304528|Y|TATLZ_VAE_NAME2|||Suggestion_key|New_Taltz_Derm_ES_16
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1210704|PROD_SK|US_304528|Y|TATLZ_VAE_NAME2|||Suggestion_key|New_Taltz_Derm_ES_2
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1210704|PROD_SK|US_304528|Y|TATLZ_VAE_NAME2|||Suggestion_key|New_Taltz_Derm_ES_8
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1210704|PROD_SK|US_304528|Y|TATLZ_VAE_NAME2|||Suggestion_key|New_Taltz_Derm_ES_9
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1265721|PROD_SK|US_304528|Y|TATLZ_VAE_NAME22|||Suggestion_key|New_Taltz_Rheum_ES_18
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1314131|PROD_SK|US_304528|Y|TATLZ_VAE_NAME24|||Suggestion_key|New_Taltz_Rheum_ES_18
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1324582|PROD_SK|US_304528|Y|TATLZ_VAE_NAME19|||Suggestion_key|New_Taltz_Derm_ES_10
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1324582|PROD_SK|US_304528|Y|TATLZ_VAE_NAME19|||Suggestion_key|New_Taltz_Derm_ES_16
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1324582|PROD_SK|US_304528|Y|TATLZ_VAE_NAME19|||Suggestion_key|New_Taltz_Derm_ES_7
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1324589|PROD_SK|US_304528|Y|TATLZ_VAE_NAME21|||Suggestion_key|New_Taltz_Derm_ES_16
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1324589|PROD_SK|US_304528|Y|TATLZ_VAE_NAME21|||Suggestion_key|New_Taltz_Derm_ES_2
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1324597|PROD_SK|US_304528|Y|TATLZ_VAE_NAME18|||Suggestion_key|New_Taltz_Derm_ES_16
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1351592|PROD_SK|US_304528|Y|TALTZ_RHEUM_VAE_1351592|||Suggestion_key|New_Taltz_Rheum_ES_18
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1383301|PROD_SK|US_304547|Y|1383301|||Suggestion_key|Olumiant-AA_14
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|1383308|PROD_SK|US_304547|Y|1383308|||Suggestion_key|Olumiant-AA_14
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|781080|PROD_SK|US_304528|Y|TATLZ_VAE_NAME6|||Suggestion_key|New_Taltz_Derm_ES_11
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|924076|PROD_SK|US_304528|Y|TATLZ_VAE_NAME3|||Suggestion_key|New_Taltz_Derm_ES_16
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|924076|PROD_SK|US_304528|Y|TATLZ_VAE_NAME3|||Suggestion_key|New_Taltz_Derm_ES_7
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|928847|PROD_SK|US_304528|Y|TATLZ_VAE_NAME8|||Suggestion_key|New_Taltz_Derm_ES_8
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|928847|PROD_SK|US_304528|Y|TATLZ_VAE_NAME8|||Suggestion_key|New_Taltz_Derm_ES_9
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|928853|PROD_SK|US_304528|Y|TATLZ_VAE_NAME7|||Suggestion_key|New_Taltz_Derm_ES_16
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|928853|PROD_SK|US_304528|Y|TATLZ_VAE_NAME7|||Suggestion_key|New_Taltz_Derm_ES_2
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|928853|PROD_SK|US_304528|Y|TATLZ_VAE_NAME7|||Suggestion_key|New_Taltz_Derm_ES_8
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|928853|PROD_SK|US_304528|Y|TATLZ_VAE_NAME7|||Suggestion_key|New_Taltz_Derm_ES_9
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|935835|PROD_SK|US_304528|Y|TATLZ_VAE_NAME9|||Suggestion_key|New_Taltz_Derm_ES_16
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|935835|PROD_SK|US_304528|Y|TATLZ_VAE_NAME9|||Suggestion_key|New_Taltz_Derm_ES_7
VAE_TEMPLATE_IDS|VAE|VAULT_DOCUMENT_ID_VOD__C|935837|PROD_SK|US_304528|Y|TATLZ_VAE_NAME25|||Suggestion_key|New_Taltz_Derm_ES_10
