verso_tactic_id|utm_tag|verso_campaign_id|third_party_program_id|subject_line|preheader|link|link_location|data_source_code|delivery_source|delivery_source_type|contact_type|platform|tactic_description|approved_job_id|tactic_expiration_date|tactic_retirement_date|primary_category|secondary_category|percent_population|tactic_start_date|tactic_end_date|offertype|content_tag|franchise|geography|product|disease_state_indication|customer_type|customer_segment|department|campaign_name|execution_path|primary_subcategory|secondary_subcategory|document_status|tactic_resend|content_testing|AEM_Variation_ID|send_type|groups|product_id
EHR_PP-AL-US-3811_6204_01|https://www.verzenio.com/hcp?utm_source=RXT!EHR_PP-AL-US-3811_6204_01&utm_medium=RXNT&utm_campaign=USA-VER-EBC-RETL-BSE-EHR-01032023&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-BSE-EHR-01032023||None|None|https://www.verzenio.com/hcp|NA|RXNT|RXNT|EHR|BANNER ADS|PATIENT CHART|Verzenio Animated Banner EBC/MBC Campaign|PP-AL-US-3811|08-31-2025|08-31-2025|UNMET NEED|PATIENT TYPE OR IDENTIFICATION||08-31-2023|12-31-2023|BROCHURE/PRESENTATION|Learn More|ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|NA|RETAIL|Verzenio Breast Cancer- Base EHR 01032023|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|None|||304521_CAP_864850
EHR_PP-AL-US-3811_6205_01|https://www.verzenio.com/hcp?utm_source=RXT!EHR_PP-AL-US-3811_6205_01&utm_medium=RXNT&utm_campaign=USA-VER-EBC-RETL-BSE-EHR-01032023&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-BSE-EHR-01032023||None|None|https://www.verzenio.com/hcp|NA|RXNT|RXNT|EHR|BANNER ADS|PATIENT CHART|Verzenio Animated Banner EBC/MBC Campaign|PP-AL-US-3811|08-31-2025|08-31-2025|UNMET NEED|PATIENT TYPE OR IDENTIFICATION||08-31-2023|12-31-2023|BROCHURE/PRESENTATION|Learn More|ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|NA|RETAIL|Verzenio Breast Cancer- Base EHR 01032023|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|None|||304521_CAP_864850
EHR_PP-AL-US-3811_6206_01|https://www.verzenio.com/hcp?utm_source=RXT!EHR_PP-AL-US-3811_6206_01&utm_medium=RXNT&utm_campaign=USA-VER-EBC-RETL-BSE-EHR-01032023&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-BSE-EHR-01032023||None|None|https://www.verzenio.com/hcp|NA|RXNT|RXNT|EHR|BANNER ADS|PATIENT CHART|Verzenio Animated Banner EBC/MBC Campaign|PP-AL-US-3811|08-31-2025|08-31-2025|UNMET NEED|PATIENT TYPE OR IDENTIFICATION||08-31-2023|12-31-2023|BROCHURE/PRESENTATION|Learn More|ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|NA|RETAIL|Verzenio Breast Cancer- Base EHR 01032023|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|None|||304521_CAP_864850
EHR_PP-AL-US-3811_6207_01|https://www.verzenio.com/hcp?utm_source=RXT!EHR_PP-AL-US-3811_6207_01&utm_medium=RXNT&utm_campaign=USA-VER-EBC-RETL-BSE-EHR-01032023&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-BSE-EHR-01032023||None|None|https://www.verzenio.com/hcp|NA|RXNT|RXNT|EHR|BANNER ADS|PATIENT CHART|Verzenio Animated Banner EBC/MBC Campaign|PP-AL-US-3811|08-31-2025|08-31-2025|UNMET NEED|PATIENT TYPE OR IDENTIFICATION||08-31-2023|12-31-2023|BROCHURE/PRESENTATION|Learn More|ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|NA|RETAIL|Verzenio Breast Cancer- Base EHR 01032023|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|None|||304521_CAP_864850
EHR_PP-AL-US-3811_6208_01|https://www.verzenio.com/hcp?utm_source=RXT!EHR_PP-AL-US-3811_6208_01&utm_medium=RXNT&utm_campaign=USA-VER-EBC-RETL-BSE-EHR-01032023&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-BSE-EHR-01032023||None|None|https://www.verzenio.com/hcp|NA|RXNT|RXNT|EHR|BANNER ADS|PATIENT CHART|Verzenio Animated Banner EBC/MBC Campaign|PP-AL-US-3811|08-31-2025|08-31-2025|UNMET NEED|PATIENT TYPE OR IDENTIFICATION||08-31-2023|12-31-2023|BROCHURE/PRESENTATION|Learn More|ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|NA|RETAIL|Verzenio Breast Cancer- Base EHR 01032023|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|None|||304521_CAP_864850
EHR_PP-AL-US-3811_6209_01|https://www.verzenio.com/hcp?utm_source=DOC!EHR_PP-AL-US-3811_6209_01&utm_medium=DOCEREE&utm_campaign=USA-VER-EBC-RETL-BSE-EHR-01032023&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-BSE-EHR-01032023||None|None|https://www.verzenio.com/hcp|NA|DOCEREE|DOCEREE|EHR|BANNER ADS|PATIENT CHART|Verzenio Animated Banner EBC/MBC Campaign|PP-AL-US-3811|08-31-2025|08-31-2025|UNMET NEED|PATIENT TYPE OR IDENTIFICATION||08-31-2023|12-31-2023|BROCHURE/PRESENTATION|Learn More|ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|NA|RETAIL|Verzenio Breast Cancer- Base EHR 01032023|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|None|||304521_CAP_864850
EHR_PP-AL-US-3811_6210_01|https://www.verzenio.com/hcp?utm_source=DOC!EHR_PP-AL-US-3811_6210_01&utm_medium=DOCEREE&utm_campaign=USA-VER-EBC-RETL-BSE-EHR-01032023&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-BSE-EHR-01032023||None|None|https://www.verzenio.com/hcp|NA|DOCEREE|DOCEREE|EHR|BANNER ADS|PATIENT CHART|Verzenio Animated Banner EBC/MBC Campaign|PP-AL-US-3811|08-31-2025|08-31-2025|UNMET NEED|PATIENT TYPE OR IDENTIFICATION||08-31-2023|12-31-2023|BROCHURE/PRESENTATION|Learn More|ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|NA|RETAIL|Verzenio Breast Cancer- Base EHR 01032023|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|None|||304521_CAP_864850
EHR_PP-AL-US-3811_6383_01|https://www.verzenio.com/hcp?utm_source=RXT!EHR_PP-AL-US-3811_6383_01&utm_medium=RXNT&utm_campaign=USA-VER-EBC-RETL-BSE-EHR-01032023&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-BSE-EHR-01032023||None|None|https://www.verzenio.com/hcp|NA|RXNT|RXNT|EHR|BANNER ADS|PATIENT CHART|Verzenio Animated Banner EBC/MBC Campaign|PP-AL-US-3811|08-31-2025|08-31-2025|UNMET NEED|PATIENT TYPE OR IDENTIFICATION||08-31-2023|12-31-2023|BROCHURE/PRESENTATION|Learn More|ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|NA|RETAIL|Verzenio Breast Cancer- Base EHR 01032023|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|None|||304521_CAP_864850
EHR_PP-AL-US-3811_6384_01|https://www.verzenio.com/hcp?utm_source=DOC!EHR_PP-AL-US-3811_6384_01&utm_medium=DOCEREE&utm_campaign=USA-VER-EBC-RETL-BSE-EHR-01032023&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-BSE-EHR-01032023||None|None|https://www.verzenio.com/hcp|NA|DOCEREE|DOCEREE|EHR|BANNER ADS|eRX|Verzenio Animated Banner EBC/MBC Campaign|PP-AL-US-3811|08-31-2025|08-31-2025|UNMET NEED|PATIENT TYPE OR IDENTIFICATION||08-31-2023|12-31-2023|BROCHURE/PRESENTATION|Learn More|ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|NA|RETAIL|Verzenio Breast Cancer- Base EHR 01032023|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|None|||304521_CAP_864850
EHR_PP-AL-US-3811_6385_01|https://www.verzenio.com/hcp?utm_source=DOC!EHR_PP-AL-US-3811_6385_01&utm_medium=DOCEREE&utm_campaign=USA-VER-EBC-RETL-BSE-EHR-01032023&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-BSE-EHR-01032023||None|None|https://www.verzenio.com/hcp|NA|DOCEREE|DOCEREE|EHR|BANNER ADS|PATIENT CHART|Verzenio Animated Banner EBC/MBC Campaign|PP-AL-US-3811|08-31-2025|08-31-2025|UNMET NEED|PATIENT TYPE OR IDENTIFICATION||08-31-2023|12-31-2023|BROCHURE/PRESENTATION|Learn More|ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|NA|RETAIL|Verzenio Breast Cancer- Base EHR 01032023|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|None|||304521_CAP_864850
EHR_PP-AL-US-3811_7383_01|www.verzenio.lilly.com/hcp?utm_source=RXT!EHR_PP-AL-US-3811_7383_01&utm_medium=RXNT&utm_campaign=USA-VER-EBC-RETL-BSE-EHR-01012024&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-BSE-EHR-01012024||None|None|www.verzenio.lilly.com/hcp|NA|RXNT|RXNT|EHR|BANNER ADS|PATIENT CHART|Verzenio Animated Banner EBC/MBC Campaign|PP-AL-US-3811|08-31-2025|08-31-2025|UNMET NEED|PATIENT TYPE OR IDENTIFICATION||01-01-2024|12-30-2024|BROCHURE/PRESENTATION||ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|NA|RETAIL|Verzenio Breast Cancer- Base EHR 01012024|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|None|||304521_CAP_864850
EHR_PP-AL-US-3811_7384_01|www.verzenio.lilly.com/hcp?utm_source=RXT!EHR_PP-AL-US-3811_7384_01&utm_medium=RXNT&utm_campaign=USA-VER-EBC-RETL-BSE-EHR-01012024&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-BSE-EHR-01012024||None|None|www.verzenio.lilly.com/hcp|NA|RXNT|RXNT|EHR|BANNER ADS|PATIENT CHART|Verzenio Animated Banner EBC/MBC Campaign|PP-AL-US-3811|08-31-2025|08-31-2025|UNMET NEED|PATIENT TYPE OR IDENTIFICATION||01-01-2024|12-30-2024|BROCHURE/PRESENTATION||ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|NA|RETAIL|Verzenio Breast Cancer- Base EHR 01012024|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|None|||304521_CAP_864850
EHR_PP-AL-US-3811_7391_01|www.verzenio.lilly.com/hcp?utm_source=RXT!EHR_PP-AL-US-3811_7391_01&utm_medium=RXNT&utm_campaign=USA-VER-EBC-RETL-BSE-EHR-01012024&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-BSE-EHR-01012024||None|None|www.verzenio.lilly.com/hcp|NA|RXNT|RXNT|EHR|BANNER ADS|PATIENT CHART|Verzenio Animated Banner EBC/MBC Campaign|PP-AL-US-3811|08-31-2025|08-31-2025|UNMET NEED|PATIENT TYPE OR IDENTIFICATION||01-01-2024|12-30-2024|BROCHURE/PRESENTATION||ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|NA|RETAIL|Verzenio Breast Cancer- Base EHR 01012024|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|None|||304521_CAP_864850
EHR_PP-AL-US-3811_7392_01|www.verzenio.lilly.com/hcp?utm_source=RXT!EHR_PP-AL-US-3811_7392_01&utm_medium=RXNT&utm_campaign=USA-VER-EBC-RETL-BSE-EHR-01012024&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-BSE-EHR-01012024||None|None|www.verzenio.lilly.com/hcp|NA|RXNT|RXNT|EHR|BANNER ADS|PATIENT CHART|Verzenio Animated Banner EBC/MBC Campaign|PP-AL-US-3811|08-31-2025|08-31-2025|UNMET NEED|PATIENT TYPE OR IDENTIFICATION||01-01-2024|12-30-2024|BROCHURE/PRESENTATION||ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|NA|RETAIL|Verzenio Breast Cancer- Base EHR 01012024|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|None|||304521_CAP_864850
EHR_PP-AL-US-3811_7393_01|www.verzenio.lilly.com/hcp?utm_source=DOC!EHR_PP-AL-US-3811_7393_01&utm_medium=DOCEREE&utm_campaign=USA-VER-EBC-RETL-BSE-EHR-01012024&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-BSE-EHR-01012024||None|None|www.verzenio.lilly.com/hcp|NA|DOCEREE|DOCEREE|EHR|BANNER ADS|PATIENT CHART|Verzenio Animated Banner EBC/MBC Campaign|PP-AL-US-3811|08-31-2025|08-31-2025|UNMET NEED|PATIENT TYPE OR IDENTIFICATION||01-01-2024|12-30-2024|BROCHURE/PRESENTATION||ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|NA|RETAIL|Verzenio Breast Cancer- Base EHR 01012024|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|None|||304521_CAP_864850
EHR_PP-AL-US-3811_7402_01|www.verzenio.lilly.com/hcp?utm_source=DOC!EHR_PP-AL-US-3811_7402_01&utm_medium=DOCEREE&utm_campaign=USA-VER-EBC-RETL-BSE-EHR-01012024&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-BSE-EHR-01012024||None|None|www.verzenio.lilly.com/hcp|NA|DOCEREE|DOCEREE|EHR|BANNER ADS|PATIENT CHART|Verzenio Animated Banner EBC/MBC Campaign|PP-AL-US-3811|08-31-2025|08-31-2025|UNMET NEED|PATIENT TYPE OR IDENTIFICATION||01-01-2024|12-30-2024|BROCHURE/PRESENTATION||ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|NA|RETAIL|Verzenio Breast Cancer- Base EHR 01012024|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|None|||304521_CAP_864850
EHR_PP-AL-US-3811_7403_01|www.verzenio.lilly.com/hcp?utm_source=DOC!EHR_PP-AL-US-3811_7403_01&utm_medium=DOCEREE&utm_campaign=USA-VER-EBC-RETL-BSE-EHR-01012024&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-BSE-EHR-01012024||None|None|www.verzenio.lilly.com/hcp|NA|DOCEREE|DOCEREE|EHR|BANNER ADS|PATIENT CHART|Verzenio Animated Banner EBC/MBC Campaign|PP-AL-US-3811|08-31-2025|08-31-2025|UNMET NEED|PATIENT TYPE OR IDENTIFICATION||01-01-2024|12-30-2024|BROCHURE/PRESENTATION||ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|NA|RETAIL|Verzenio Breast Cancer- Base EHR 01012024|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|None|||304521_CAP_864850
EHR_PP-AL-US-3839_6211_01|https://www.verzenio.com/hcp?utm_source=RXT!EHR_PP-AL-US-3839_6211_01&utm_medium=RXNT&utm_campaign=USA-VER-EBC-RETL-BSE-EHR-01032023&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-BSE-EHR-01032023||None|None|https://www.verzenio.com/hcp|NA|RXNT|RXNT|EHR|BANNER ADS|eRX|Verzenio HCP Savings & Support Grid Template Banner Ads|PP-AL-US-3839|08-31-2025|08-31-2025|PATIENT AFFORDABILITY|NA||08-31-2023|12-31-2023|BROCHURE/PRESENTATION||ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|NA|RETAIL|Verzenio Breast Cancer- Base EHR 01032023|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|None|||304521_CAP_864850
EHR_PP-AL-US-3839_6212_01|https://www.verzenio.com/hcp?utm_source=RXT!EHR_PP-AL-US-3839_6212_01&utm_medium=RXNT&utm_campaign=USA-VER-EBC-RETL-BSE-EHR-01032023&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-BSE-EHR-01032023||None|None|https://www.verzenio.com/hcp|NA|RXNT|RXNT|EHR|BANNER ADS|eRX|Verzenio HCP Savings & Support Grid Template Banner Ads|PP-AL-US-3839|08-31-2025|08-31-2025|PATIENT AFFORDABILITY|NA||08-31-2023|12-31-2023|BROCHURE/PRESENTATION||ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|NA|RETAIL|Verzenio Breast Cancer- Base EHR 01032023|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|None|||304521_CAP_864850
EHR_PP-AL-US-3839_6213_01|https://www.verzenio.com/hcp?utm_source=DOC!EHR_PP-AL-US-3839_6213_01&utm_medium=DOCEREE&utm_campaign=USA-VER-EBC-RETL-BSE-EHR-01032023&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-BSE-EHR-01032023||None|None|https://www.verzenio.com/hcp|NA|DOCEREE|DOCEREE|EHR|BANNER ADS|eRX|Verzenio HCP Savings & Support Grid Template Banner Ads|PP-AL-US-3839|08-31-2025|08-31-2025|PATIENT AFFORDABILITY|NA||08-31-2023|12-31-2023|BROCHURE/PRESENTATION||ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|NA|RETAIL|Verzenio Breast Cancer- Base EHR 01032023|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|None|||304521_CAP_864850
EHR_PP-AL-US-3839_6214_01|https://www.verzenio.com/hcp?utm_source=DOC!EHR_PP-AL-US-3839_6214_01&utm_medium=DOCEREE&utm_campaign=USA-VER-EBC-RETL-BSE-EHR-01032023&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-BSE-EHR-01032023||None|None|https://www.verzenio.com/hcp|NA|DOCEREE|DOCEREE|EHR|BANNER ADS|eRX|Verzenio HCP Savings & Support Grid Template Banner Ads|PP-AL-US-3839|08-31-2025|08-31-2025|PATIENT AFFORDABILITY|NA||08-31-2023|12-31-2023|BROCHURE/PRESENTATION||ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|NA|RETAIL|Verzenio Breast Cancer- Base EHR 01032023|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|None|||304521_CAP_864850
EHR_PP-AL-US-3839_7387_01|www.verzenio.lilly.com/hcp?utm_source=RXT!EHR_PP-AL-US-3839_7387_01&utm_medium=RXNT&utm_campaign=USA-VER-EBC-RETL-BSE-EHR-01012024&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-BSE-EHR-01012024||None|None|www.verzenio.lilly.com/hcp|NA|RXNT|RXNT|EHR|BANNER ADS|eRX|Verzenio HCP Savings & Support Grid Template Banner Ads|PP-AL-US-3839|12-31-2024|12-31-2024|PATIENT AFFORDABILITY|NA||01-01-2024|12-30-2024|BROCHURE/PRESENTATION||ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|NA|RETAIL|Verzenio Breast Cancer- Base EHR 01012024|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|None|||304521_CAP_864850
EHR_PP-AL-US-3839_7389_01|www.verzenio.lilly.com/hcp?utm_source=RXT!EHR_PP-AL-US-3839_7389_01&utm_medium=RXNT&utm_campaign=USA-VER-EBC-RETL-BSE-EHR-01012024&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-BSE-EHR-01012024||None|None|www.verzenio.lilly.com/hcp|NA|RXNT|RXNT|EHR|BANNER ADS|eRX|Verzenio HCP Savings & Support Grid Template Banner Ads|PP-AL-US-3839|12-31-2024|12-31-2024|PATIENT AFFORDABILITY|NA||01-01-2024|12-30-2024|BROCHURE/PRESENTATION||ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|NA|RETAIL|Verzenio Breast Cancer- Base EHR 01012024|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|None|||304521_CAP_864850
EHR_PP-AL-US-3839_7394_01|www.verzenio.lilly.com/hcp?utm_source=DOC!EHR_PP-AL-US-3839_7394_01&utm_medium=DOCEREE&utm_campaign=USA-VER-EBC-RETL-BSE-EHR-01012024&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-BSE-EHR-01012024||None|None|www.verzenio.lilly.com/hcp|NA|DOCEREE|DOCEREE|EHR|BANNER ADS|eRX|Verzenio HCP Savings & Support Grid Template Banner Ads|PP-AL-US-3839|12-31-2024|12-31-2024|PATIENT AFFORDABILITY|NA||01-01-2024|12-30-2024|BROCHURE/PRESENTATION||ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|NA|RETAIL|Verzenio Breast Cancer- Base EHR 01012024|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|None|||304521_CAP_864850
EHR_PP-AL-US-3920_6382_01|https://www.verzenio.com/savings-support?utm_source=DOC!EHR_PP-AL-US-3920_6382_01&utm_medium=DOCEREE&utm_campaign=USA-VER-EBC-RETL-BSE-EHR-01032023&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-BSE-EHR-01032023||None|None|https://www.verzenio.com/savings-support|NA|DOCEREE|DOCEREE|EHR|BANNER ADS|eRX|Verzenio Doceree OTGS Pilot Banner Ad|PP-AL-US-3920|08-31-2025|08-31-2025|ACCESS OR FORMULARY|NA||07-20-2023|12-30-2023|BROCHURE/PRESENTATION||ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|NA|RETAIL|Verzenio Breast Cancer- Base EHR 01032023|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|None|||304521_CAP_864850
EHR_PP-AL-US-3930_10332_01|www.verzenio.lilly.com/hcp?utm_source=RXT!EHR_PP-AL-US-3930_10332_01&utm_medium=RXNT&utm_campaign=USA-VER-EBC-RETL-BSE-EHR-01012024&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-BSE-EHR-01012024||None|None|www.verzenio.lilly.com/hcp|NA|RXNT|RXNT|EHR|BANNER ADS|PATIENT CHART|Verzenio Static EHR Banner Ad EBC/MBC|PP-AL-US-3930|08-31-2025|08-31-2025|UNMET NEED|NA||01-01-2024|12-30-2024|BROCHURE/PRESENTATION||ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|NA|RETAIL|Verzenio Breast Cancer- Base EHR 01012024|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|None|||304521_CAP_864850
EHR_PP-AL-US-3930_10333_01|www.verzenio.lilly.com/hcp?utm_source=RXT!EHR_PP-AL-US-3930_10333_01&utm_medium=RXNT&utm_campaign=USA-VER-EBC-RETL-BSE-EHR-01012024&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-BSE-EHR-01012024||None|None|www.verzenio.lilly.com/hcp|NA|RXNT|RXNT|EHR|BANNER ADS|PATIENT CHART|Verzenio Static EHR Banner Ad EBC/MBC|PP-AL-US-3930|08-31-2025|08-31-2025|UNMET NEED|NA||01-01-2024|12-30-2024|BROCHURE/PRESENTATION||ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|NA|RETAIL|Verzenio Breast Cancer- Base EHR 01012024|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|None|||304521_CAP_864850
EHR_PP-AL-US-3930_10336_01|www.verzenio.lilly.com/hcp?utm_source=DOC!EHR_PP-AL-US-3930_10336_01&utm_medium=DOCEREE&utm_campaign=USA-VER-EBC-RETL-BSE-EHR-01012024&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-BSE-EHR-01012024||None|None|www.verzenio.lilly.com/hcp|NA|DOCEREE|DOCEREE|EHR|BANNER ADS|PATIENT CHART|Verzenio Static EHR Banner Ad EBC/MBC|PP-AL-US-3930|08-31-2025|08-31-2025|UNMET NEED|NA||01-01-2024|12-30-2024|BROCHURE/PRESENTATION||ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|NA|RETAIL|Verzenio Breast Cancer- Base EHR 01012024|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|None|||304521_CAP_864850
EHR_PP-AL-US-3930_11055_01|https://verzenio.lilly.com/hcp?utm_source=RXT!EHR_PP-AL-US-3930_11055_01&utm_medium=RXNT&utm_campaign=USA-VER-BC-RETL-BSE-EHR-01012025&utm_term=BROCHURE/PRESENTATION|USA-VER-BC-RETL-BSE-EHR-01012025||None||https://verzenio.lilly.com/hcp|NA|RXNT|RXNT|EHR|BANNER ADS|PATIENT CHART|Verzenio Static EHR Banner Ad EBC/MBC|PP-AL-US-3930|08-31-2025|08-31-2025|UNMET NEED|NA||01-01-2025|12-31-2025|BROCHURE/PRESENTATION||ONCOLOGY|USA|VERZENIO|BREAST CANCER|HCP|NA|RETAIL|Verzenio Breast Cancer Base EHR 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||304521_864850
EHR_PP-AL-US-3930_11064_01|https://verzenio.lilly.com/hcp?utm_source=DOC!EHR_PP-AL-US-3930_11064_01&utm_medium=DOCEREE&utm_campaign=USA-VER-BC-RETL-BSE-EHR-01012025&utm_term=BROCHURE/PRESENTATION|USA-VER-BC-RETL-BSE-EHR-01012025||None||https://verzenio.lilly.com/hcp|NA|DOCEREE|DOCEREE|EHR|BANNER ADS|PATIENT CHART|Verzenio Static EHR Banner Ad EBC/MBC|PP-AL-US-3930|08-31-2025|08-31-2025|UNMET NEED|NA||01-01-2025|12-31-2025|BROCHURE/PRESENTATION||ONCOLOGY|USA|VERZENIO|BREAST CANCER|HCP|NA|RETAIL|Verzenio Breast Cancer Base EHR 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||304521_864850
EHR_PP-AL-US-3930_6386_01|https://www.verzenio.com/hcp?utm_source=OTX!EHR_PP-AL-US-3930_6386_01&utm_medium=OPTIMIZERX&utm_campaign=USA-VER-EBC-RETL-BSE-EHR-01032023&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-BSE-EHR-01032023||None|None|https://www.verzenio.com/hcp|NA|OPTIMIZERX|OPTIMIZERX|EHR|BANNER ADS|PATIENT CHART|Verzenio Static EHR Banner Ad EBC/MBC|PP-AL-US-3930|08-31-2025|08-31-2025|UNMET NEED|NA||08-31-2023|12-31-2023|BROCHURE/PRESENTATION||ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|NA|RETAIL|Verzenio Breast Cancer- Base EHR 01032023|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|None|||304521_CAP_864850
EHR_PP-AL-US-3930_6387_01|https://www.verzenio.com/hcp?utm_source=OTX!EHR_PP-AL-US-3930_6387_01&utm_medium=OPTIMIZERX&utm_campaign=USA-VER-EBC-RETL-BSE-EHR-01032023&utm_term=BROCHURE/PRESENTATION|USA-VER-EBC-RETL-BSE-EHR-01032023||None|None|https://www.verzenio.com/hcp|NA|OPTIMIZERX|OPTIMIZERX|EHR|BANNER ADS|PATIENT CHART|Verzenio Static EHR Banner Ad EBC/MBC|PP-AL-US-3930|08-31-2025|08-31-2025|UNMET NEED|NA||08-31-2023|12-31-2023|BROCHURE/PRESENTATION||ONCOLOGY|USA|VERZENIO|BREAST CANCER - EARLY|HCP|NA|RETAIL|Verzenio Breast Cancer- Base EHR 01032023|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|None|||304521_CAP_864850
